618337;69;43;-163
618788;233;33;-166
619239;482;-132;-163
619691;438;-379;-151
620144;446;-425;-146
620596;574;-461;-133
621047;663;-543;-128
621507;810;-645;-115
621959;939;-696;-103
622409;637;-841;-122
622861;-1126;-845;67
623311;-171;-870;157
623763;284;-828;-164
624214;-43;-779;161
624664;0;-731;158
625121;343;-639;-171
625572;328;-366;-156
626031;270;-318;-158
626483;382;-270;-152
626934;0;76;-172
627385;-320;226;179
627836;-93;131;144
628287;-42;48;119
628739;-4;23;124
629189;10;-11;132
629641;17;-6;136
630091;20;-4;138
630542;22;-2;139
631002;22;-3;140
631455;24;-3;140
631906;24;5;139
632356;26;6;139
632809;12;-6;139
633261;24;3;139
633714;6;-13;140
634165;8;-11;139
634615;9;-11;139
635066;9;-11;139
635526;9;-11;139
635976;10;-10;139
636428;6;-13;139
636878;9;-10;139
637329;8;-12;139
637780;17;-3;139
638231;26;4;139
638682;21;0;139
639132;26;4;139
639583;23;2;139
640041;23;1;139
640492;23;1;139
640944;21;1;139
641393;23;1;139
641847;23;1;139
642299;23;1;139
642750;26;4;140
643202;5;-16;140
643652;13;-5;140
644103;5;-15;139
644556;19;-1;139
645016;14;-15;140
645467;106;-3;137
645917;36;-78;140
646369;18;-44;142
646819;8;0;141
647270;8;0;140
647720;9;1;140
648171;5;0;140
648622;5;0;139
649072;4;0;139
649532;5;0;139
649982;5;0;140
650433;5;0;140
650889;5;0;140
651339;5;1;140
651790;4;2;140
652240;4;2;140
652691;4;1;140
653142;134;-89;114
653592;-148;-153;17
654044;22;23;-20
654503;-9;4;-38
654954;-9;8;-58
655404;-6;11;-79
655854;-5;15;-72
656305;-3;18;-72
656755;-3;20;-71
657206;-1;23;-72
657656;0;23;-72
658110;0;24;-73
658561;0;26;-66
659019;-2;25;-57
659476;-2;24;-54
659927;-2;22;-53
660377;-2;22;-51
660828;-2;23;-49
661278;-3;24;-48
661729;-3;21;-48
662179;-4;19;-42
662631;-1;0;-35
663081;3;13;-29
663541;6;56;-26
663992;8;34;-28
664442;8;11;-30
664893;13;3;-30
665345;79;3;-36
665795;33;5;-38
666246;-169;19;-31
666696;104;11;-23
667148;20;24;-32
667601;-5;5;-32
668054;-12;224;-30
668514;-5;256;-27
668965;2;173;-27
669416;31;-272;-28
669867;0;-368;-34
670318;-13;-165;-41
670772;-41;260;-32
671222;-48;379;-19
671674;-12;112;-23
672125;-1;-64;-25
672576;14;-21;-24
673036;15;-7;-43
673487;7;9;-31
673938;-1;16;-25
674388;0;10;-23
674840;-7;-128;-20
675292;-12;-417;-25
675742;-9;-40;-30
676198;-13;305;-24
676649;-7;406;-23
677100;8;-42;-20
677551;13;-373;-23
678010;4;-40;-27
678462;-11;291;-28
678913;-17;147;-24
679363;-84;68;-76
679815;-125;104;-38
680265;-57;89;-26
680717;38;294;-10
681167;-15;312;5
681619;3;392;0
682070;36;373;-6
682529;2;141;-33
682983;-171;93;-20
683435;-303;189;-21
683888;-301;311;-41
684342;-288;464;-137
684793;-198;499;171
685245;-236;473;157
685696;-293;468;66
686147;-203;446;8
686598;-208;336;-27
687057;-88;138;-20
687509;-22;-156;-19
687960;-11;-80;-22
688411;3;-21;-21
688862;20;1;-22
689312;23;-108;-24
689764;31;-362;-28
690214;16;-254;-29
690665;2;128;-24
691119;12;42;-31
691570;2;3;-37
692030;0;-9;-36
692481;-144;114;-40
692934;-156;281;-33
693385;-87;378;-16
693836;-58;419;-11
694287;-33;405;-12
694742;30;141;-15
695192;67;-36;-46
695644;25;-195;-87
696095;28;-545;-61
696555;25;-345;-47
697006;13;-250;-23
697457;8;-420;-25
697909;-35;-127;-38
698359;-23;-24;-32
698814;-3;10;-37
699265;0;29;-32
699715;1;35;-30
700167;5;32;-35
700617;113;-6;-42
701071;60;21;-41
701531;26;1;-28
701982;-9;-23;-39
702433;61;-3;-37
702883;30;43;-36
703335;23;133;-33
703785;92;101;-28
704237;118;37;-31
704688;73;-3;-31
705139;42;0;-30
705590;5;23;-28
706050;-12;48;-30
706500;-14;48;-26
706954;-6;23;-23
707407;-37;3;-24
707859;-181;-9;-20
708310;-108;-7;-11
708761;-22;-6;-8
709215;10;0;-13
709665;20;-5;-13
710116;21;-27;-17
710576;12;-41;-23
711027;1;-16;-24
711478;4;-68;-25
711929;-8;-55;-25
712380;-9;-2;-31
712832;-1;29;-27
713282;20;1;-22
713733;11;-40;-19
714184;-18;-19;-11
714638;-73;8;-17
715088;-44;20;-24
715548;-10;-21;-21
716000;5;-16;-22
716450;11;-4;-22
716902;13;1;-22
717352;8;6;-22
717806;7;7;-20
718257;2;9;-21
718707;-33;8;-20
719159;-18;-64;-19
719609;-9;-31;-17
720071;0;-10;-19
720522;-3;1;-26
720973;-4;9;-24
721424;-4;37;-23
721874;-5;25;-25
722326;-3;15;-25
722777;-1;8;-23
723229;-1;4;-22
723680;-2;5;-22
724130;-2;9;-23
724582;0;8;-20
725041;3;6;-21
725491;2;11;-22
725945;-3;12;-25
726395;0;10;-28
726846;3;0;-28
727297;3;0;-25
727747;0;-3;-18
728198;-8;0;-22
728649;-55;3;-16
729100;-125;9;-13
729560;-137;12;-11
730011;-44;27;-12
730462;44;14;-11
730913;45;5;-17
731367;23;13;-22
731817;1;27;-21
732268;-3;16;-23
732719;-9;14;-25
733172;-6;6;-29
733623;-2;8;-32
734085;0;12;-34
734535;-1;12;-146
734987;-25;5;-124
735437;-6;3;-112
735888;-5;3;-117
736338;-3;2;-123
736789;-2;2;-128
737240;-1;1;-130
737690;0;0;-131
738141;0;0;-132
738591;0;0;-132
739050;1;0;-133
739501;0;-3;-133
739954;0;-2;-132
740405;0;-2;-133
740855;0;-2;-134
741306;1;-1;-134
741756;0;-3;-133
742207;1;-1;-133
742660;0;-2;-134
743110;0;-3;-134
