38393;1501;1521;1492;1484
38844;1501;1950;1497;1383
39296;1501;2000;1497;1383
39749;1501;2000;1499;1383
40200;1501;1534;1499;1402
40651;1501;1536;1495;1505
41102;1501;1628;1493;1505
41564;1501;1518;1493;1328
42015;1501;1514;1495;1286
42469;1501;1514;1497;1286
42919;1501;1506;1497;1289
43370;1505;1506;1497;1289
43822;1503;1506;1497;1289
44272;1503;1508;1497;1289
44723;1503;1508;1497;1289
45173;1503;1510;1497;1455
45625;1503;1510;1497;1485
46089;1501;1718;1497;1485
46540;1501;1676;1497;1485
46991;1501;1601;1497;1485
47442;1501;1561;1495;1485
47893;1501;1524;1495;1371
48347;1529;1221;1495;1371
48798;1508;1261;1497;1371
49249;1506;1329;1497;1371
49699;1517;1285;1495;1369
50151;1507;1351;1493;1367
50601;1516;1353;1495;1367
51064;1521;1497;1493;1323
51515;1490;1774;1497;1323
51965;1501;1518;1497;1323
52417;1501;1523;1493;1253
52868;1501;1531;1494;1208
53319;1501;1516;1497;1202
53770;1503;1516;1495;1262
54223;1503;1514;1495;1262
54674;1626;1514;1495;1262
55126;1507;1514;1495;1262
55587;1671;1514;1495;1262
56041;1535;1514;1495;1262
56492;1506;1514;1499;1291
56945;1506;1514;1499;1291
57396;1506;1514;1499;1291
57847;1506;1514;1499;1291
58298;1504;1514;1495;1291
58748;1502;1514;1495;1291
59199;1502;1514;1495;1291
59651;1502;1581;1495;1291
60101;1502;1596;1497;1291
60563;1502;1518;1497;1293
61014;1504;1518;1497;1293
61465;1502;1516;1497;1293
61916;1430;1514;1501;1293
62369;1492;1514;1499;1386
62820;1501;1514;1497;1386
63270;1501;1514;1497;1386
63721;1501;1514;1493;1209
64173;1501;1514;993;995
64623;1501;1514;991;993
65085;1501;1514;1493;995
65536;1501;1514;1493;995
65985;1501;1514;1493;995
66436;1501;1514;1493;997
66886;1501;1514;1495;997
67337;1501;1514;1495;997
67788;1501;1514;1495;997
68239;1501;1514;1495;997
68689;1501;1514;1495;997
69143;1501;1514;1495;997
69594;1501;1514;1495;997
70055;1501;1514;1495;997
70506;1502;1121;1495;997
70960;1464;1784;1495;997
71410;1489;1738;1495;997
71861;1501;1514;1495;997
72312;1501;1514;1495;997
72763;1501;1514;1495;997
73213;1501;1514;1495;997
73664;1501;1514;1495;997
74116;1501;1514;1495;997
74579;1501;1514;1495;997
75030;1501;1514;1495;997
75482;1501;1514;1495;997
75932;1501;1675;1495;997
76383;1501;1518;1495;997
76833;1501;1516;1495;997
77284;1501;1516;1495;997
77734;1501;1516;1495;997
78186;1501;1516;1495;997
78637;1501;1516;1495;997
79087;1501;1516;1495;997
79549;1501;1514;1495;997
80000;1501;1514;1495;997
80453;1501;1514;1495;997
80904;1501;1514;1612;995
81354;1501;1514;2001;993
81808;1501;1514;1510;1010
82258;1501;1514;1499;1010
82709;1501;1514;1503;1149
83161;1501;1514;1503;1226
83614;1501;1514;1503;1243
84076;1501;1514;1503;1243
84527;1501;1514;1503;1245
84977;1501;1522;1503;1297
85429;1501;1540;1503;1376
85879;1501;1519;1503;1390
86330;1501;1517;1503;1390
86780;1501;1517;1503;1390
87231;1501;1517;1503;1390
87683;1501;1517;1503;1390
88133;1501;1519;1503;1390
88595;1501;1521;1501;1390
89046;1501;1521;1501;1390
89499;1501;1517;1501;1426
89950;1501;1517;1495;1426
90400;1501;1526;1497;1426
90851;1501;1583;1497;1426
91302;1501;1720;1497;1426
91753;1501;1735;1499;1426
92207;1501;1764;1499;1426
92657;1501;1797;1501;1426
93108;1501;1767;1501;1426
93570;1501;1515;1501;1426
94020;1482;1550;1501;1471
94472;1476;1695;1501;1501
94922;1476;1742;1499;1505
95372;1454;1721;1501;1505
95822;1256;1731;1421;1559
96274;1125;1753;1297;1579
96726;1097;1675;1356;1579
97176;1454;1519;1492;1579
97630;1193;1528;1188;1581
98093;1229;1532;1386;1581
98543;1438;1552;1494;1581
98995;1226;1596;1285;1581
99445;1211;1592;1351;1581
99897;1211;1586;1435;1496
100347;1211;1597;1433;1384
100802;1192;1587;1362;1429
101253;1192;1585;1492;1529
101704;1158;1585;1395;1553
102155;1134;1560;1397;1584
102606;1233;1518;1432;1584
103068;1471;1518;1494;1646
103520;1327;1518;1456;1653
103971;1198;1611;1304;1653
104422;1215;1554;1396;1669
104877;1145;1592;1255;1734
105327;1152;1533;1273;1736
105779;1192;1518;1249;1736
106230;1157;1546;1188;1738
106684;1151;1548;1202;1738
107136;1291;1572;1405;1661
107597;1454;1635;1572;1541
108049;1454;1698;1493;1541
108500;1401;1618;1477;1541
108954;1454;1537;1486;1541
109405;1396;1612;1488;1407
109856;1229;1599;1295;1407
110308;1333;1549;1494;1407
110758;1345;1556;1492;1377
111209;1474;1517;1494;1377
111661;1501;1517;1494;1377
112124;1501;1517;1494;1375
112576;1501;1517;1494;1375
113027;1501;1517;1494;1375
113477;1501;1517;1494;1375
113929;1501;1517;1494;1375
114379;1501;1517;1494;1375
114830;1501;1517;1494;1375
115281;1501;1517;1494;1375
115732;1494;1851;1494;1375
116184;1494;1828;1494;1375
116634;1494;1913;1494;1375
117099;1496;1653;1494;1377
117550;1500;1372;1496;1377
118001;1500;1505;1496;1377
118453;1500;1496;1496;1377
118903;1500;1512;1496;1377
119357;1500;1512;1496;1377
119812;1500;1512;1494;1377
120262;1502;1512;1494;1377
120713;1502;1512;1494;1377
121164;1502;1865;1494;1377
121626;1502;1943;1494;1377
122077;1502;1519;1494;1375
122528;1482;1517;1494;1375
122980;1270;1554;1094;1377
123430;1334;1532;1206;1377
123882;1334;1523;1163;1375
124333;1433;1517;1287;1375
124784;1500;1517;1494;1375
125235;1500;1517;1494;1375
125688;1500;1517;1494;1375
126140;1502;1517;1494;1375
126602;1502;1515;1494;1375
127052;1502;1515;1494;1375
127506;1502;1598;1494;1375
127958;1502;1997;1494;1375
128408;1502;2001;1494;1375
128860;1504;2001;1494;1375
129310;1503;1517;1494;1375
129762;1501;1518;1494;1375
130212;1501;1518;1492;1275
130663;1501;1516;1499;1280
131128;1501;1516;1499;1353
131578;1501;1516;1499;1401
132030;1501;1516;1499;1440
132481;1501;1516;1499;1490
132931;1509;1437;1497;1494
133383;1506;1364;1495;1410
133836;1504;1357;1492;1357
134287;1504;1316;1492;1266
134737;1504;1301;1498;1323
135191;1504;1297;1498;1323
135653;1502;1348;1495;1286
136104;1502;1354;1497;1286
136555;1504;1374;1495;1286
137006;1504;1245;1496;1286
137457;1504;1274;1496;1286
137908;1504;1303;1493;1286
138359;1509;1370;1493;1286
138810;1508;1506;1495;1190
139261;1508;1506;1493;1190
139712;1508;1506;1493;1190
140163;1508;1502;1493;1188
140624;1526;1337;1497;1193
141075;1624;1444;1497;1259
141527;1581;1500;1495;1338
141980;1603;1472;1495;1338
142431;1523;1480;1495;1338
142881;1507;1459;1497;1338
143338;1505;1368;1497;1397
143789;1505;1506;1495;1397
144240;1503;1526;1491;1399
144691;1503;1519;1491;1399
145153;1503;1433;1494;1399
145604;1503;1486;1494;1335
146055;1503;1504;1496;1335
146506;1503;1506;1498;1335
146957;1503;1506;1496;1335
147407;1503;1506;1496;1335
147859;1503;1391;1498;1335
148310;1503;1324;1500;1375
148760;1503;1453;1498;1386
149212;1503;1463;1498;1386
149662;1503;1508;1494;1384
150127;1503;1508;1481;998
150578;1503;1508;1492;998
151029;1503;1508;1495;998
151483;1503;1508;1495;998
151933;1503;1508;1495;998
152384;1503;1508;1495;998
152836;1503;1508;1493;998
153286;1503;1508;990;998
153737;1503;1508;993;996
154188;1501;1508;1494;996
154650;1501;1508;1494;996
155101;1501;1508;1494;996
155552;1501;1508;1494;996
156005;1501;1508;1494;996
156456;1501;1508;1494;996
156907;1501;1508;1494;996
157358;1501;1508;1494;996
157809;1501;1508;1494;996
158260;1501;1508;1494;996
158713;1501;1508;1494;996
159164;1501;1508;1494;996
159626;1501;1508;1494;996
160077;1501;1508;1494;996
160531;1501;1506;1494;996
160982;1501;1508;1494;996
161432;1501;1508;1494;996
161884;1501;1508;1494;996
162334;1501;1508;1494;996
162785;1501;1508;1494;996
163236;1501;1508;1494;996
163687;1501;1508;1494;996
164147;1501;1508;1494;996
164597;1501;1508;1494;996
165048;1501;1508;1494;996
165498;1501;1508;1494;996
165950;1501;1508;1494;996
166401;1501;1508;1494;996
166851;1501;1508;1494;996
167305;1501;1508;1494;996
167755;1501;1508;1494;996
168209;1501;1508;1494;996
168668;1501;1508;1494;996
169119;1501;1508;1494;996
169570;1501;1508;1494;996
170022;1501;1508;1494;996
170473;1501;1508;1494;996
170924;1501;1508;1494;996
171374;1501;1508;1494;996
171826;1501;1508;1494;996
172276;1501;1508;1494;996
172727;1501;1508;1494;996
173177;1498;1508;1494;996
173637;1500;1508;1494;996
174088;1500;1508;1494;996
174539;1360;1508;1494;996
174990;1348;1508;1494;996
175440;1399;1508;1494;996
175894;1437;1508;1494;996
176345;1499;1508;1494;996
176795;1478;1508;1494;996
177246;1499;1508;1494;996
177696;1501;1508;1494;996
178155;1501;1508;1701;996
178606;1501;1508;2001;994
179057;1501;1508;1754;994
179511;1501;1508;1503;1171
179961;1501;1508;1503;1329
180415;1501;1508;1503;1343
180866;1501;1510;1503;1401
181316;1501;1510;1503;1408
181767;1501;1510;1501;1410
182217;1501;1510;1499;1440
182668;1499;1510;1499;1442
183128;1499;1527;1501;1588
183578;1501;1518;1501;1588
184029;1501;1516;1501;1588
184482;1501;1516;1501;1588
184933;1501;1518;1496;1563
185383;1501;1518;1496;1333
185834;1499;1516;1501;1370
186285;1499;1516;1501;1393
186735;1499;1527;1499;1393
187186;1499;1533;1501;1732
187645;1499;1535;1497;1586
188099;1499;1608;1499;1407
188550;1499;1758;1501;1407
189001;1495;2000;1501;1407
189452;1501;1516;1501;1407
189903;1498;1502;1501;1407
190354;1498;1407;1499;1355
190804;1500;1453;1494;1334
191255;1503;1505;1270;1334
191707;1503;1380;1494;1217
192157;1503;1503;1495;1124
192619;1503;1300;1499;1177
193071;1503;1351;1495;1179
193519;1503;1304;1499;1181
193970;1503;1308;1499;1221
194420;1503;1261;1499;1251
194871;1503;1341;1499;1251
195322;1503;1361;1495;1251
195773;1505;1294;1497;1251
196227;1503;1327;1495;1251
196678;1503;1490;1493;1196
197138;1503;1510;1440;1196
197588;1505;1510;1495;1162
198040;1501;1510;1495;1119
198491;1501;1520;1499;1119
198942;1499;1561;1501;1119
199393;1499;1514;1499;1175
199843;1499;1394;1499;1215
200294;1501;1394;1499;1317
200744;1501;1500;1495;1317
201194;1501;1504;1495;1317
201645;1501;1509;1499;1470
202107;1501;1530;1495;1472
202559;1501;1518;1497;1446
203010;1501;1513;1500;1446
203460;1501;1513;1494;1394
203914;1501;1513;1496;1394
204364;1501;1513;1499;1285
204816;1501;1511;991;994
205270;1501;1511;991;994
205720;1501;1511;1490;994
206171;1501;1511;1492;994
206633;1501;1511;1494;994
207084;1501;1511;1494;994
207535;1503;1511;1494;994
207985;1503;1511;1494;994
208436;1503;1511;1494;994
208886;1503;1511;1494;994
209340;1503;1511;1494;994
209792;1503;1511;1494;994
210242;1503;1511;1494;994
210694;1503;1511;1494;994
211144;1503;1511;1494;994
211605;1503;1511;1494;994
212059;1503;1511;1494;994
212509;1503;1511;1494;994
212961;1503;1511;1494;994
213412;1503;1511;1494;994
213863;1503;1511;1494;994
214315;1503;1511;1494;994
214765;1503;1511;1494;994
215217;1503;1511;1494;994
215667;1503;1511;1494;994
216127;1503;1511;1494;994
216581;1503;1511;1494;994
217032;1503;1511;1494;994
217483;1503;1511;1494;994
217937;1503;1514;1494;994
218388;1503;1512;1494;994
218840;1503;1512;1494;994
219293;1503;1512;1494;994
219745;1503;1512;1494;994
220196;1503;1512;1494;994
220656;1503;1512;1494;994
221108;1503;1512;1494;994
221558;1503;1510;1494;994
222010;1503;1510;1494;994
222460;1503;1510;1494;994
222912;1503;1510;1494;994
223363;1503;1510;1494;994
223814;1503;1512;1494;994
224266;1503;1512;1494;994
224716;1503;1512;1494;994
225168;1503;1512;1494;994
225628;1503;1512;1494;994
226079;1503;1512;1494;994
226535;1503;1512;1494;994
226987;1503;1512;1494;994
227438;1503;1512;1494;994
227889;1503;1512;1494;994
228342;1503;1512;1494;994
228794;1503;1512;1494;994
229245;1503;1512;1494;994
229696;1503;1512;1494;994
230156;1503;1512;1494;994
230606;1503;1512;1494;994
231058;1503;1512;1494;994
231510;1503;1512;1494;994
231960;1503;1510;1494;994
232412;1503;1510;1494;994
232863;1503;1510;1494;994
233314;1503;1510;1494;994
233768;1503;1512;1494;994
234219;1503;1512;1494;994
234671;1503;1512;1494;994
235133;1503;1512;1494;994
235584;1503;1512;1494;994
236036;1503;1512;1494;994
236486;1503;1512;1494;994
236938;1503;1512;1494;994
237388;1503;1512;1494;994
237839;1503;1512;1494;994
238290;1503;1512;1494;994
238741;1503;1512;1494;994
239192;1503;1512;1494;994
239651;1503;1512;1494;994
240105;1503;1512;1494;994
240556;1503;1512;1494;994
241006;1503;1512;1494;994
241457;1503;1512;1494;994
241910;1503;1512;1494;994
242361;1503;1512;1494;994
242811;1503;1512;1494;994
243262;1503;1512;1494;994
243716;1503;1512;1494;994
244175;1503;1512;1494;994
244626;1503;1512;1494;994
245076;1503;1512;1494;994
245527;1503;1512;1494;994
245978;1503;1512;1494;994
246429;1503;1512;1494;994
246880;1503;1510;1494;994
247330;1503;1510;1494;994
247781;1503;1510;1494;994
248231;1503;1512;1494;994
248683;1503;1512;1494;994
249142;1503;1510;1494;994
249592;1503;1510;1494;994
250044;1503;1510;1494;994
250494;1503;1510;1494;994
250945;1503;1512;1494;994
251396;1503;1512;1494;994
251849;1503;1512;1494;994
252303;1503;1512;1494;994
252755;1503;1512;1494;994
253206;1503;1512;1494;994
253666;1503;1512;1494;994
254116;1503;1512;1494;994
254567;1503;1512;1494;994
255017;1503;1512;1494;994
255468;1503;1512;1494;994
255920;1501;1512;1494;994
256370;1501;1512;1494;994
256821;1501;1512;1494;994
257271;1501;1512;1494;994
257722;1501;1512;1494;994
258172;1501;1512;1494;994
258632;1501;1512;1494;994
259083;1501;1512;1494;994
259533;1501;1512;1494;994
259985;1501;1512;1494;994
260435;1501;1510;1494;994
260889;1501;1512;1494;994
261342;1501;1512;1494;994
261792;1501;1512;1494;994
262243;1501;1512;1494;994
262693;1501;1512;1494;994
263153;1501;1512;1494;994
263604;1501;1512;1494;994
264054;1501;1512;1494;994
264505;1501;1512;1494;994
264955;1501;1512;1494;994
265406;1501;1512;1494;994
265860;1501;1512;1494;994
266310;1501;1512;1494;994
266761;1501;1512;1494;994
267211;1501;1512;1494;994
267662;1501;1512;1494;994
268122;1501;1512;1494;994
268572;1501;1512;1494;994
269023;1501;1512;1494;994
269475;1501;1512;1494;994
269926;1501;1512;1494;994
270376;1501;1512;1494;994
270830;1501;1512;1494;994
271281;1501;1512;1494;994
271731;1501;1512;1494;994
272182;1501;1510;1494;994
272651;1501;1510;1494;994
273101;1501;1512;1494;994
273552;1501;1512;1494;994
274002;1501;1512;1494;994
274452;1501;1512;1494;994
274903;1501;1512;1494;994
275353;1501;1512;1494;994
275804;1501;1512;1494;994
276254;1501;1512;1494;994
276705;1501;1512;1494;994
277155;1501;1512;1494;994
277609;1501;1512;1494;994
278063;1501;1512;1494;994
278515;1501;1512;1494;994
278966;1501;1512;1494;994
279416;1501;1512;1494;994
279867;1501;1512;1494;994
280321;1501;1512;1494;994
280771;1501;1512;1494;994
281222;1501;1512;1494;994
281672;1501;1512;1494;994
282132;1501;1512;1494;994
282583;1501;1512;1494;994
283033;1501;1512;1494;994
283483;1501;1512;1494;994
283933;1501;1512;1494;994
284384;1501;1512;1494;994
284834;1501;1512;1494;994
285285;1501;1512;1494;994
285735;1501;1512;1494;994
286186;1501;1512;1494;994
286643;1501;1512;1494;994
287093;1501;1512;1494;994
287545;1501;1512;1494;994
287995;1501;1512;1494;994
288446;1501;1512;1494;994
288898;1501;1512;1494;994
289348;1501;1510;1494;994
289801;1501;1510;1494;994
290251;1501;1512;1494;994
290702;1501;1512;1494;994
291155;1501;1512;1494;994
291615;1501;1512;1494;994
292066;1501;1510;1494;994
292516;1501;1510;1494;994
292967;1501;1510;1494;994
293419;1501;1510;1494;994
293869;1501;1510;1494;994
294320;1501;1512;1494;994
294770;1501;1512;1494;994
295224;1501;1512;1494;994
295674;1499;1512;1494;994
296134;1499;1512;1494;994
296585;1501;1512;1494;994
297036;1501;1512;1494;994
297487;1501;1512;1494;994
297937;1501;1512;1494;994
298388;1501;1512;1494;994
298839;1501;1512;1494;994
299289;1501;1512;1494;994
299743;1501;1512;1494;994
300194;1501;1512;1494;994
300645;1501;1512;1494;994
301105;1501;1512;1494;994
301555;1501;1512;1494;994
302006;1501;1512;1494;994
302456;1501;1512;1494;994
302908;1501;1512;1494;994
303358;1501;1512;1494;994
303812;1501;1512;1494;994
304265;1501;1512;1494;994
304715;1501;1512;1494;994
305166;1501;1512;1494;994
305626;1501;1512;1494;994
306076;1501;1512;1494;994
306527;1501;1512;1494;994
306977;1501;1512;1494;994
307429;1501;1512;1494;994
307880;1501;1512;1494;994
308331;1501;1512;1494;994
308786;1501;1512;1494;994
309237;1501;1512;1494;994
309688;1501;1512;1494;994
310148;1501;1512;1492;994
310599;1501;1512;1492;994
311050;1501;1512;1494;994
311501;1501;1512;1494;994
311952;1501;1512;1494;994
312406;1501;1512;1494;994
312857;1501;1512;1494;994
313309;1501;1512;1494;994
313759;1501;1512;1494;994
314211;1501;1512;1494;994
314662;1501;1512;1494;994
315122;1501;1512;1494;994
315576;1501;1512;1494;994
316029;1501;1512;1494;994
316481;1501;1512;1494;994
316933;1501;1512;1492;994
317383;1501;1512;1492;994
317835;1501;1512;1492;994
318285;1501;1512;1492;994
318737;1501;1512;1496;994
319187;1501;1512;1496;994
319646;1501;1512;1711;994
320098;1501;1512;2002;994
320548;1501;1512;1540;994
321002;1501;1512;1502;994
321453;1501;1512;1502;994
321903;1501;1512;1502;1062
322354;1501;1512;1502;1166
322805;1501;1512;1502;1241
323256;1501;1512;1502;1292
323707;1501;1512;1502;1349
324161;1501;1512;1502;1374
324620;1501;1512;1504;1378
325071;1501;1512;1504;1456
325522;1501;1512;1501;1456
325974;1501;1518;1546;1456
326424;1501;1518;1495;1427
326875;1501;1573;1570;1427
327326;1501;1591;1698;1427
327780;1501;1720;1497;1427
328230;1501;1692;1582;1479
328681;1501;1686;1629;1481
329144;1501;1727;1507;1505
329594;1501;1709;1503;1582
330045;1499;1698;1503;1582
330497;1499;1700;1495;1582
330948;1499;1700;1495;1543
331399;1499;1698;1498;1516
331850;1499;1694;1500;1516
332304;1499;1694;1500;1518
332754;1499;1679;1494;1518
333206;1380;1681;1351;1518
333666;1334;1681;1293;1545
334117;1325;1685;1269;1545
334568;1273;1683;1316;1516
335020;1232;1659;1304;1462
335471;1168;1622;1293;1426
335922;1158;1614;1294;1426
336373;1154;1614;1294;1426
336825;1086;1580;1300;1426
337278;1342;1517;1473;1426
337729;1287;1596;1368;1426
338181;1139;1556;1276;1426
338640;1222;1554;1459;1426
339092;1410;1624;1494;1426
339548;1491;1687;1494;1426
339999;1491;1735;1494;1424
340450;1491;1735;1494;1339
340901;1462;1750;1496;1339
341352;1462;1743;1496;1362
341803;1462;1741;1498;1362
342254;1462;1739;1496;1362
342705;1682;1755;1738;1362
343164;1712;1740;1743;1362
343616;1744;1730;1681;1362
344068;1783;1696;1671;1362
344518;1751;1675;1748;1362
344970;1746;1661;1703;1365
345420;1748;1661;1686;1399
345874;1750;1663;1682;1399
346326;1750;1665;1682;1399
346777;1750;1665;1684;1399
347231;1750;1667;1682;1399
347682;1750;1669;1680;1399
348142;1750;1669;1680;1399
348593;1750;1671;1678;1399
349044;1750;1671;1678;1399
349496;1750;1671;1676;1399
349946;1750;1671;1676;1399
350398;1750;1671;1674;1399
350850;1750;1671;1668;1399
351303;1750;1671;1659;1399
351754;1508;1710;1504;1399
352205;1508;1732;1502;1437
352665;1508;1727;1502;1439
353117;1508;1714;1502;1463
353567;1508;1707;1502;1482
354021;1508;1703;1502;1482
354476;1445;1706;1411;1482
354926;1202;1631;1257;1544
355378;1200;1613;1290;1544
355828;1200;1613;1295;1544
356280;1200;1613;1310;1544
356730;1198;1611;1362;1498
357190;1228;1615;1395;1496
357642;1496;1760;1494;1418
358092;1395;1725;1325;1416
358544;1212;1632;1350;1416
358995;1199;1614;1377;1416
359446;1199;1610;1389;1416
359898;1197;1606;1393;1416
360349;1197;1606;1395;1416
360800;1197;1606;1393;1416
361251;1197;1606;1391;1416
361705;1197;1606;1391;1457
362168;1197;1606;1382;1485
362619;1197;1606;1357;1487
363073;1166;1589;1355;1487
363525;1162;1587;1355;1487
363975;1162;1587;1355;1487
364427;1164;1585;1384;1487
364877;1265;1621;1486;1464
365329;1428;1707;1493;1422
365779;1495;1758;1493;1422
366231;1497;1767;1493;1422
366690;1357;1714;1422;1422
367141;1170;1606;1346;1422
367593;1168;1602;1353;1422
368044;1166;1600;1356;1422
368498;1166;1598;1360;1422
368949;1166;1592;1364;1422
369399;1166;1590;1366;1422
369851;1166;1590;1370;1422
370301;1166;1588;1366;1422
370755;1166;1588;1362;1422
371207;1051;1524;1299;1458
371666;1116;1519;1331;1458
372118;1285;1519;1387;1502
372569;1446;1517;1494;1647
373020;1454;1526;1479;1647
373471;1452;1551;1434;1647
373922;1463;1580;1477;1647
374375;1250;1580;1303;1647
374827;1250;1567;1349;1647
375277;1473;1516;1492;1647
375731;1499;1516;1494;1647
376190;1501;1192;1494;1647
376641;1499;1505;1494;1697
377093;1499;1507;1496;1765
377544;1501;1689;1496;1792
377995;1501;1515;1496;1794
378446;1501;1515;1496;1794
378899;1501;1517;1496;1794
379350;1501;1517;1494;1794
379801;1501;1523;1494;1792
380252;1501;1531;1492;1705
380711;1501;1576;1489;1580
381162;1498;1588;1493;1547
381613;1337;1628;1384;1547
382064;1333;1628;1366;1547
382515;1291;1625;1349;1547
382968;1225;1613;1311;1506
383420;1223;1607;1351;1506
383870;1223;1603;1343;1506
384322;1223;1601;1335;1506
384774;1434;1517;1492;1506
385224;1501;1517;1494;1506
385684;1265;1602;1322;1506
386138;1153;1602;1283;1506
386589;1130;1602;1271;1506
387043;1126;1602;1278;1506
387494;1156;1592;1299;1506
387945;1156;1592;1299;1506
388397;1158;1592;1299;1506
388847;1200;1592;1312;1506
389298;1235;1585;1339;1506
389748;1403;1599;1482;1506
390211;1500;1518;1493;1506
390662;1500;1518;1493;1508
391113;1500;1518;1493;1508
391564;1500;1516;1493;1508
392014;1500;1516;1497;1562
392465;1500;1408;1495;1562
392916;1513;994;1495;1462
393367;1526;994;1497;1416
393819;1520;994;1497;1416
394269;1506;1502;1497;1416
394721;1504;1506;1497;1414
395180;1504;1506;1497;1414
395628;1504;1506;1497;1414
396080;1504;1506;1495;1538
396530;1504;1510;1497;1538
396981;1757;1512;1495;1538
397431;1748;1510;1493;1538
397887;1507;1508;1491;1538
398338;1503;1508;1497;1538
398789;1503;1430;1495;1462
399240;1553;995;1495;1335
399699;1537;995;1495;1335
400150;1497;1429;1495;1335
400602;1499;1504;1497;1335
401052;1501;1504;1500;1394
401504;1501;1507;1496;1404
401954;1602;1594;1543;1413
402405;1790;1699;1647;1413
402855;1799;1654;1659;1376
403306;1799;1623;1658;1376
403760;1507;1518;1503;1509
404210;1386;1601;1429;1509
404672;1255;1632;1334;1577
405124;1200;1632;1296;1575
405577;1196;1632;1312;1550
406028;1202;1571;1389;1550
406479;1193;1559;1327;1550
406930;1157;1574;1291;1550
407382;1157;1557;1298;1550
407832;1165;1560;1379;1550
408284;1393;1549;1494;1550
408735;1258;1558;1378;1572
409203;1189;1582;1331;1572
409657;1189;1582;1333;1572
410108;1189;1582;1345;1572
410560;1189;1586;1351;1572
411011;1189;1586;1353;1574
411462;1187;1586;1359;1574
411916;1264;1606;1493;1574
412367;1303;1669;1493;1584
412821;1303;1709;1493;1614
413272;1303;1725;1493;1607
413741;1303;1703;1496;1549
414191;1501;1794;1498;1549
414643;1501;1802;1493;1549
415094;1270;1715;1298;1581
415545;1239;1679;1292;1581
415996;1235;1679;1288;1581
416448;1235;1679;1271;1581
416899;1235;1679;1271;1581
417350;1235;1679;1271;1581
417801;1235;1679;1301;1549
418252;1235;1685;1346;1493
418720;1235;1690;1328;1491
419172;1233;1690;1328;1491
419623;1233;1690;1328;1491
420080;1233;1690;1328;1491
420532;1233;1690;1328;1491
420985;1259;1695;1431;1491
421436;1334;1758;1489;1491
421888;1334;1575;1493;1379
422338;1454;995;1493;1292
422790;1451;995;1493;1290
423259;1445;995;1495;1290
423710;1458;1599;1497;1460
424162;1337;1647;1338;1509
424612;1499;1717;1492;1509
425064;1669;1788;1652;1490
425516;1690;1760;1654;1463
425966;1717;1760;1652;1463
426418;1717;1733;1644;1463
426869;1717;1725;1646;1463
427323;1719;1719;1650;1463
427774;1719;1713;1652;1463
428240;1719;1711;1652;1463
428694;1719;1711;1652;1463
429145;1719;1703;1654;1463
429596;1719;1701;1654;1463
430047;1695;1672;1632;1463
430498;1506;1517;1503;1463
430949;1506;1103;1503;1463
431400;1503;1517;1503;1463
431852;1497;1266;1503;1463
432306;1501;1509;1499;1463
432765;1501;1511;1499;1463
433217;1490;1497;1499;1463
433668;1500;1393;1499;1463
434119;1400;1492;1434;1463
434573;1204;1518;1304;1465
435024;1367;1516;1390;1465
435476;1280;1516;1300;1465
435927;1453;1506;1502;1477
436378;1756;1522;1503;1525
436832;993;1510;1501;1525
437293;995;1519;1504;1525
437743;992;1555;1502;1568
438195;1502;1511;1496;2002
438646;1502;1511;1036;997
