376524;-384;435;503;-228;-198;-8
376975;-281;659;293;-55;-134;-70
377426;-307;748;527;-289;258;-136
377878;-23;310;602;439;-305;-8
378329;-241;328;408;492;-340;7
378782;149;307;769;-291;47;50
379233;-209;-21;543;-95;20;62
379683;-321;159;935;109;5;8
380134;-167;105;692;15;99;-36
380585;-69;29;382;20;49;-23
381044;-37;20;346;-14;-35;-40
381496;-32;31;496;-43;46;-63
381946;30;5;282;-76;-7;-132
382398;28;44;486;-82;-111;-122
382849;29;25;399;-111;-41;-175
383302;20;75;348;-118;-58;-164
383754;86;95;378;-130;46;-158
384204;35;54;494;-32;-5;-172
384656;96;220;604;-133;-14;-125
385107;94;186;546;160;-323;-6
385566;-151;384;783;-23;-82;-73
386021;140;127;391;-303;-75;-176
386471;144;143;613;-339;-94;-250
386925;219;325;1092;-354;49;-259
387377;274;188;382;-143;-234;-259
387828;331;139;846;-272;-361;-155
388279;192;115;805;-486;-192;-190
388729;152;-39;718;-148;-213;-222
389181;31;13;741;10;-157;-215
389632;81;51;632;70;-218;-124
390082;-119;55;718;193;-218;-20
390545;10;116;634;-23;-74;40
390995;-38;53;700;74;-130;33
391446;-69;71;518;49;68;-20
391898;-44;104;690;48;-56;-16
392348;-50;42;741;28;103;6
392799;-74;30;527;-54;-247;4
393250;-147;27;493;211;-999;-16
393701;-127;43;616;-43;-1206;9
394152;-61;56;856;-128;-629;-2
394603;-82;120;1019;204;-39;-65
395063;-73;22;683;66;37;9
395511;-19;39;571;62;-174;0
395962;-99;-6;733;17;-68;51
396412;-60;80;652;38;-5;5
396863;-54;44;622;134;59;-2
397315;-29;-4;596;125;30;3
397767;-64;41;678;-88;-14;-21
398221;-17;61;628;-60;39;-24
398671;47;38;677;-32;-34;-14
399123;-30;52;337;42;-998;-14
399582;87;2;613;-21;-888;-79
400033;-14;98;312;228;-1041;71
400484;-27;133;630;236;-241;-37
400935;26;-5;721;269;-241;-51
401386;46;49;583;28;-146;7
401837;14;28;665;-206;130;39
402288;-49;37;718;194;166;78
402739;-7;4;605;184;135;70
403189;68;4;370;60;-101;80
403643;128;83;366;-281;-364;33
404093;232;129;3;-259;-177;-66
404555;100;134;758;14;-191;-119
405006;51;124;998;-329;136;-227
405457;138;-62;862;-278;-28;-204
405911;57;-2;671;-126;-142;-148
406362;8;-1;808;-67;-181;-95
406813;30;56;458;-340;-81;-174
407264;13;97;612;-214;-30;-185
407715;156;176;438;-156;-115;-145
408166;34;238;586;459;-485;-37
408617;-40;274;670;90;-224;-41
409085;-17;335;839;-198;31;-123
409539;-44;149;462;-41;-39;-167
409991;251;183;516;75;-112;-144
410442;65;117;631;69;-98;-195
410894;93;306;819;-84;-79;-199
411344;110;202;375;128;-411;-89
411798;95;401;587;7;-262;-94
412250;-24;246;777;80;45;11
412701;110;84;589;60;10;-19
413155;-74;191;877;-17;175;-30
413605;13;92;530;-15;11;7
414074;-43;160;387;13;105;11
414526;-60;119;372;46;81;12
414977;-145;156;341;-188;27;-108
415428;113;48;-183;-3;7;-155
415879;182;73;135;89;-210;-126
416330;275;202;859;-134;-386;-217
416782;226;138;489;-135;-174;-250
417232;115;57;855;-39;-5;-251
417684;249;-45;389;110;-279;-176
418135;134;23;660;-147;-189;-105
418604;131;5;661;-43;-72;-152
419055;166;53;379;-105;-18;-210
419506;76;79;679;-202;146;-215
419960;105;-2;433;-77;-3;-222
420414;123;60;441;-95;-133;-148
420868;165;55;713;-133;33;-200
421319;59;33;727;-74;145;-98
421770;92;129;496;3;-168;3
422221;43;135;621;192;-1319;-21
422673;-21;-90;711;-41;-1099;-59
423142;31;91;92;-14;-1073;56
423592;11;31;965;170;-256;70
424044;-155;-9;993;-30;-15;-96
424496;115;68;542;-17;67;-137
424946;-5;161;858;125;298;61
425398;-47;104;585;83;189;68
425849;11;124;430;117;226;92
426300;-66;140;387;182;-116;108
426752;-57;157;440;224;-137;136
427203;-3;143;535;126;-39;74
427657;-149;346;770;128;-215;124
428123;-133;287;580;-364;114;151
428576;-99;124;-129;142;-187;122
429028;6;348;761;322;10;97
429478;-231;242;378;37;394;74
429930;-201;284;237;485;33;143
430381;-245;220;16;71;-197;63
430832;-317;334;134;53;-86;-22
431283;-119;238;213;-219;50;-72
431734;-114;502;278;-86;-541;-117
432188;-149;101;656;62;-358;8
432648;-106;226;733;255;-55;91
433099;-174;301;745;88;-106;-33
433551;-121;214;687;-115;59;37
434001;-44;18;432;-147;-12;-35
434453;-6;121;803;-245;74;-87
434907;-37;75;429;-102;35;-140
435358;-61;70;465;-348;59;-181
435810;-76;75;289;18;-54;-66
436261;-23;16;167;43;25;34
436715;-202;68;-142;-855;-56;4
437166;287;149;-30;-145;9;91
437626;268;47;1278;-1097;163;-30
438077;-10;5;1136;344;-212;-33
438529;-215;-39;435;107;42;-23
438980;-138;7;482;3;-11;-1
439431;-137;10;476;0;0;0
439881;-137;11;477;-1;0;0
440332;-136;11;477;0;1;0
440783;-136;10;477;-1;1;1
441234;-137;10;477;0;0;0
441684;-136;11;477;0;0;0
442144;-137;11;477;-1;0;0
442595;-136;10;478;0;1;1
443048;-136;11;476;0;1;1
443500;-137;11;476;-1;0;0
443951;-136;10;476;-1;1;0
444404;-136;10;477;0;0;0
444855;-137;11;478;0;0;1
445308;-137;11;476;0;0;0
445760;-136;11;477;-1;0;0
446211;-136;11;477;-1;1;0
446670;-137;10;477;0;0;1
447122;-136;10;477;0;0;0
447572;-136;10;477;0;0;1
448023;-137;10;477;0;0;1
448474;-136;11;476;0;0;0
448924;-136;11;476;-1;0;0
449376;-136;10;477;0;0;1
449826;-136;10;477;-1;0;0
450278;-136;11;477;0;0;0
450728;-136;11;478;0;0;1
451179;-136;10;476;0;0;0
451642;-136;11;477;0;0;1
452092;-136;10;476;-1;0;1
452543;-136;10;477;0;0;0
452994;-136;11;477;0;0;1
453445;-136;10;476;-1;0;1
453898;-136;11;476;0;0;0
454349;-135;10;476;0;0;1
454800;-136;10;477;-1;0;0
455250;-136;10;476;0;0;1
455702;-136;11;476;-1;0;0
456162;-135;10;476;-1;0;0
456615;-136;10;477;-1;0;0
457066;-136;10;476;0;1;0
457518;-136;11;477;-1;0;0
457968;-135;11;477;-1;0;0
458419;-136;10;477;-1;0;0
458870;-136;10;477;-1;0;1
459321;-136;11;476;0;0;1
459771;-135;10;476;0;0;1
460225;-136;10;477;0;0;0
460676;-136;10;477;0;0;1
461135;-135;11;476;-1;0;1
461587;-137;10;477;0;1;0
462038;-136;10;477;0;0;0
462491;-136;11;476;0;0;1
462942;-136;11;477;-1;0;1
463393;-136;10;476;0;0;0
463844;-136;10;476;0;0;0
464294;-136;10;477;-1;0;0
464745;-136;10;476;-1;0;0
465197;-136;10;476;-1;0;0
465656;-136;10;476;0;0;0
466107;-136;10;477;-1;1;0
466557;-136;10;476;0;0;0
467009;-136;10;477;-1;0;1
467460;-135;9;476;0;1;0
467910;-136;11;477;0;0;0
468361;-136;10;476;-1;1;0
468814;-136;9;477;0;0;1
469268;-136;10;476;-1;0;0
469719;-136;11;476;0;0;0
470169;-136;9;477;-1;0;1
470629;-135;10;477;-1;1;0
471083;-135;10;475;-1;0;0
471534;-135;10;476;0;0;0
471985;-135;10;477;0;0;0
472435;-135;10;477;0;0;0
472887;-135;10;476;0;0;1
473337;-136;10;476;-1;0;0
473788;-135;10;476;-1;0;0
474238;-136;10;476;0;0;1
474690;-135;11;476;0;1;0
475149;-136;10;477;-1;0;0
475600;-136;10;477;-1;0;1
476051;-136;10;476;0;0;1
476502;-136;10;476;0;0;0
476952;-136;10;476;0;0;0
477403;-136;11;477;0;0;0
477856;-135;10;477;0;0;1
478308;-136;10;476;-1;0;0
478758;-136;10;477;0;0;0
479209;-135;11;476;0;0;1
479672;-136;10;475;0;0;0
480122;-136;9;476;-1;0;0
480573;-136;10;476;0;0;0
481027;-135;10;476;-1;0;0
481477;-135;10;476;0;1;1
481928;-135;10;477;0;0;0
482378;-135;10;475;-1;0;0
482830;-136;10;477;0;0;0
483280;-136;10;476;-1;0;0
483731;-135;10;477;0;1;0
484183;-136;10;476;-1;0;0
484641;-136;10;476;0;0;0
485093;-136;10;477;0;1;0
485543;-135;10;477;0;0;0
485994;-135;10;476;0;0;0
486445;-135;10;476;0;0;1
486898;-136;10;475;0;0;0
487349;-135;10;476;-1;0;0
487800;-136;10;476;0;0;0
488254;-135;10;477;-1;0;0
488705;-135;10;476;0;0;0
489164;-135;11;476;-1;1;0
489615;-136;10;475;-1;0;0
490066;-135;10;476;-1;0;1
490517;-136;10;476;-1;0;1
490968;-135;10;476;-1;0;0
491418;-135;10;476;0;0;1
491870;-135;10;476;-1;0;1
492320;-136;10;477;0;0;0
492771;-136;10;475;0;1;0
493219;-136;10;476;0;0;1
493670;-135;10;476;0;0;1
494130;-135;10;476;-1;0;0
494580;-136;10;475;0;0;0
495032;-135;10;476;0;1;0
495484;-135;10;477;0;0;0
495936;-135;10;476;-1;1;1
496387;-135;9;475;0;0;0
496840;-136;10;476;-1;1;1
497291;-136;10;476;0;0;1
497742;-135;10;476;0;0;1
498193;-135;9;477;-1;0;0
498653;-136;10;477;0;0;0
499103;-135;10;476;-1;0;0
499554;-135;10;476;-1;0;1
500004;-135;10;476;0;0;0
500455;-135;11;475;0;1;0
500905;-136;10;476;-1;1;1
501356;-136;9;476;-1;1;0
501807;-135;10;475;-1;0;0
502257;-135;10;475;-1;0;0
502709;-135;10;476;0;0;0
503159;-135;10;476;0;0;0
503619;-135;9;476;-1;0;1
504070;-135;10;476;0;0;1
504518;-135;11;476;0;0;0
504972;-135;10;475;0;0;1
505425;-135;10;475;0;0;0
505876;-135;10;476;0;0;1
506328;-135;9;476;-1;0;1
506778;-135;10;475;0;0;0
507229;-135;10;476;-1;1;0
507680;-135;9;476;0;0;1
508140;-135;10;476;0;0;0
508591;-135;10;476;0;0;0
509041;-135;10;476;-1;0;0
509493;-135;10;476;-1;0;0
509943;-135;10;475;0;0;0
510394;-135;10;475;0;0;0
510844;-135;10;476;-1;0;0
511295;-135;10;475;0;0;1
511746;-135;9;476;0;0;1
512197;-135;10;475;-1;0;0
512648;-135;9;476;0;0;1
513110;-135;10;475;-1;1;0
513560;-135;10;475;0;0;0
514014;-135;10;475;0;0;0
514464;-136;10;476;0;0;0
514916;-135;10;475;0;0;1
515366;-135;10;476;0;0;0
515817;-135;10;476;0;1;1
516268;-135;10;475;-1;0;0
516719;-135;10;475;-1;0;0
517173;-135;10;475;-1;0;1
517632;-135;10;476;0;0;0
518083;-135;10;476;-1;0;1
518534;-135;10;476;-1;0;0
518984;-135;10;476;-1;1;0
519436;-135;10;477;0;0;0
519886;-135;10;476;-1;0;0
520337;-135;10;475;0;0;0
520787;-135;10;476;-1;1;0
521238;-135;10;475;-1;0;1
521691;-134;9;476;0;0;0
522141;-135;11;475;-1;0;0
522603;-135;10;476;0;0;1
523055;-135;9;475;0;1;0
523505;-135;9;477;-1;0;0
523956;-135;10;475;-1;0;0
524406;-135;10;475;0;0;1
524857;-135;9;476;0;0;0
525307;-135;10;476;-1;1;0
525759;-134;9;476;-1;0;0
526210;-135;10;476;0;0;0
526660;-135;10;476;0;0;0
527120;-135;10;475;0;1;0
527570;-135;10;476;-1;1;0
528021;-135;10;475;-1;0;0
528472;-135;9;475;0;0;0
528923;-135;9;476;-1;0;0
529376;-135;10;475;0;1;0
529827;-135;10;475;0;0;0
530278;-136;9;476;0;1;0
530731;-135;10;476;-1;0;1
531184;-135;10;476;0;1;0
531644;-135;10;475;-1;0;0
532094;-135;9;476;0;1;0
532545;-135;10;476;0;0;0
532996;-134;10;476;-1;0;0
533447;-134;11;476;0;1;0
533898;-134;10;476;0;0;0
534348;-135;11;476;-1;0;0
534799;-135;10;475;0;0;0
535249;-135;10;476;0;0;1
535700;-134;10;476;0;0;0
536151;-135;9;475;-1;0;1
536604;-135;9;475;-1;0;0
537056;-135;10;475;0;0;0
537506;-134;11;475;0;1;0
537957;-134;10;475;0;0;0
538407;-134;10;475;0;0;0
538858;-135;10;475;0;0;0
539309;-135;10;475;0;0;1
539765;-135;10;475;-1;0;0
540216;-135;10;476;0;1;0
540666;-135;10;475;0;1;0
541126;-134;10;475;-1;1;1
541580;-134;9;475;-1;0;0
542030;-135;10;475;0;0;0
542481;-135;10;476;-1;0;0
542931;-135;10;475;0;1;1
543383;-135;10;475;0;0;0
543834;-135;10;475;-1;0;0
544284;-135;9;476;-1;0;0
544735;-135;10;475;-1;0;0
545185;-135;10;475;0;1;1
545636;-134;10;475;0;0;0
546096;-135;9;476;-1;1;0
546546;-135;10;475;0;0;0
546997;-134;10;476;0;0;1
547448;-135;10;475;0;0;0
547899;-134;10;475;0;0;0
548355;-135;9;475;-1;0;1
548805;-134;10;474;0;0;0
549256;-135;10;475;-1;0;0
549706;-135;10;475;0;0;0
550157;-135;9;474;-1;0;0
550622;-135;10;475;0;1;0
551072;-135;10;476;0;0;0
551523;-135;10;476;0;1;1
551973;-134;10;475;0;0;0
552425;-134;10;475;0;1;0
552876;-134;10;475;0;0;0
553326;-134;10;475;0;0;0
553779;-135;11;476;0;0;0
554229;-135;9;475;0;0;0
554680;-134;10;475;0;0;0
555130;-135;10;475;0;0;1
555584;-135;10;476;0;0;0
556036;-135;10;475;-1;0;1
556486;-135;10;476;-1;0;0
556939;-135;10;475;0;0;0
557392;-134;10;475;0;0;0
557843;-135;10;476;-1;0;0
558295;-135;10;476;-1;0;0
558745;-134;10;475;-1;0;0
559197;-135;9;475;-1;0;0
559647;-135;10;475;0;0;0
560107;-134;10;475;-1;0;0
560558;-134;10;476;-1;0;0
561009;-134;10;476;-1;0;0
561460;-135;9;475;0;0;0
561910;-135;10;475;-1;0;0
562362;-135;10;475;-1;1;0
562812;-134;10;476;0;0;1
563263;-135;10;476;0;0;0
563714;-135;10;475;-1;0;0
564164;-135;9;475;-1;0;0
564615;-134;10;475;-1;0;0
565074;-134;10;475;0;0;1
565528;-134;10;474;0;0;1
565985;-134;9;475;0;0;0
566435;-134;9;475;-1;1;1
566886;-135;10;476;0;0;0
567336;-135;10;475;0;1;0
567787;-134;11;475;-1;0;1
568238;-126;16;487;-11;4;11
568689;-163;75;483;-9;116;18
569140;-229;-43;483;-65;-116;134
569600;-214;-93;340;-8;-113;4
570051;-385;62;483;-52;12;58
570502;-178;193;533;189;156;181
570953;-149;-34;437;-3;-2;39
571404;-31;49;560;-81;124;-97
571855;-111;-232;399;12;-333;44
572306;75;-337;364;229;-174;272
572756;302;-301;245;-138;-85;3
573208;295;-413;122;-362;-245;66
573662;74;-535;194;-36;-28;26
574124;402;-335;136;-135;55;108
574575;164;-412;287;-198;-29;-49
575027;234;-435;157;138;61;51
575477;253;-437;126;-26;-20;55
575929;198;-292;122;104;-11;-12
576380;439;-286;143;87;50;-27
576831;277;-396;43;-61;35;-121
577286;375;-304;57;25;-17;151
577736;389;-423;209;-216;57;-48
578188;356;-213;58;-109;-90;12
578639;358;-497;221;-153;78;-83
579099;189;-308;34;-70;-37;55
579550;289;-574;81;-240;200;-75
580000;231;-386;158;-29;-19;19
580452;93;-406;237;-221;-220;-50
580905;135;-582;279;-260;154;93
581356;118;-278;67;-339;140;54
581807;20;-571;220;69;-22;68
582258;116;-360;243;150;94;156
582712;158;-233;295;90;50;44
583163;276;-227;407;36;182;-72
583627;340;-192;296;57;27;22
584079;242;-77;366;-7;140;52
584529;265;-46;498;-139;70;2
584981;291;-20;401;-62;-8;169
585432;180;78;470;103;-35;20
585883;370;-29;467;28;-194;-17
586334;237;-93;392;28;-1;43
586785;275;1;376;119;-86;-61
587237;321;-98;413;-49;-13;-130
587687;388;-260;347;123;58;-104
588150;267;-254;233;-2;-50;-7
588604;302;-236;388;-142;74;55
589056;400;-293;284;-31;-85;28
589506;264;-240;230;-15;-172;85
589958;264;-269;379;-88;69;-41
590408;386;-247;325;-39;81;229
590860;299;-66;361;93;-26;-8
591312;359;-25;314;256;110;-65
591764;512;-120;150;-55;9;-30
592215;399;-233;183;-113;-266;-133
592666;195;-252;296;-93;-161;83
593126;184;-469;301;-204;-117;-29
593577;201;-457;50;-5;-124;57
594028;86;-432;48;22;8;-42
594479;148;-558;38;112;48;-17
594930;216;-417;32;156;33;98
595381;178;-393;92;-32;91;-62
595834;228;-499;255;-166;30;-35
596286;265;-394;126;64;-20;29
596738;154;-318;183;95;-76;21
597188;146;-443;173;-75;-39;-85
597648;292;-491;88;-19;18;-12
598099;221;-368;105;40;-50;37
598553;135;-369;86;35;-93;-77
599004;164;-558;31;115;-14;18
599455;245;-491;65;92;143;0
599905;128;-370;120;72;85;65
600355;187;-369;315;65;301;35
600807;415;-359;319;-71;-58;0
601257;272;-291;171;-79;-203;98
601709;203;-266;226;45;-138;14
602161;376;-405;237;-17;97;57
602620;406;-303;116;15;1;13
603074;260;-206;162;-5;-56;13
603526;286;-272;237;26;16;42
603977;483;-263;149;66;-103;-11
604429;391;-245;130;52;-78;23
604879;337;-194;90;-102;-3;-75
605331;451;-331;219;-3;61;21
605782;436;-175;215;37;-42;91
606233;344;-143;189;28;3;-75
606684;494;-266;234;-35;6;17
607143;517;-194;196;57;34;88
607595;364;-122;154;30;-85;-63
608049;373;-223;236;-126;50;-74
608500;542;-235;266;0;45;156
608952;367;-187;173;41;-112;15
609405;282;-147;186;34;-108;-25
609857;357;-263;251;-55;125;-1
610308;422;-295;203;66;-75;-8
610761;331;-213;159;-61;-58;34
611212;295;-218;152;19;-60;-100
611673;408;-328;283;-44;20;49
612123;464;-282;217;-16;4;87
612575;350;-174;172;31;4;-18
613026;356;-218;248;-44;62;-88
613477;495;-305;286;-64;113;61
613928;417;-249;165;127;-96;17
614380;245;-231;211;-42;5;-101
614831;214;-299;310;-69;170;-135
615282;312;-289;415;58;129;-53
615733;334;-145;308;177;21;-16
616184;247;-237;289;4;-95;-111
616647;273;-315;373;-192;168;-71
617098;151;-314;322;-45;-20;-14
617549;-5;-179;430;-16;205;87
618003;17;-42;539;-161;284;72
618454;82;86;477;133;-113;12
618905;215;-17;422;222;-67;-105
619356;419;-185;416;-103;-130;-149
619810;329;-316;209;0;-106;-13
620261;228;-295;211;7;-109;43
620712;312;-400;192;39;-47;-87
621172;347;-386;20;118;-138;-9
621624;182;-392;2;-3;-16;-96
622075;58;-587;2;-33;53;-246
622526;163;-505;0;-24;-46;5
622978;-30;-414;-65;64;-3;67
623428;-66;-618;116;30;40;-34
623880;98;-575;109;-16;15;-48
624330;37;-385;55;113;81;-5
624781;-65;-427;211;53;101;32
625238;191;-478;187;-125;13;364
625689;258;-222;330;4;8;105
626148;160;-159;318;192;-78;96
626599;214;-194;321;-334;420;-22
627051;-56;129;478;-423;220;-19
627502;-198;235;349;73;-215;-120
627953;-192;74;402;45;-53;-351
628404;-185;31;549;-149;-295;-116
628855;98;-75;649;-156;-257;88
629306;21;-9;501;18;14;-8
629757;23;-6;499;-7;-8;-8
630208;29;1;496;0;0;0
630668;35;5;498;-3;-4;11
631120;21;-4;494;14;15;4
631571;17;-13;502;-7;10;-5
632023;19;-3;505;-13;-23;-27
632473;19;0;497;11;8;-3
632926;18;1;497;22;27;1
633377;23;6;498;-22;-21;-4
633830;11;-11;499;9;5;-5
634281;4;-13;498;-2;-2;-4
634732;7;-10;497;0;0;-3
635192;7;-11;497;0;0;-2
635642;6;-11;497;0;0;-2
636093;14;-3;497;13;13;-7
636545;1;-15;494;19;22;-2
636995;10;-7;498;-11;-13;-4
637446;14;-4;506;48;49;8
637896;1;-18;500;5;2;8
638347;21;5;498;-25;-27;-1
638797;33;18;487;-4;0;-5
639249;16;-2;498;-10;-11;-6
639699;15;-2;498;6;5;-3
640158;16;-2;498;2;3;-2
640609;18;1;497;0;0;-2
641059;18;1;498;-1;-1;-3
641510;18;1;498;0;0;-3
641964;18;0;497;0;1;-2
642416;17;0;498;1;0;-2
642867;14;-8;507;30;26;2
643317;-4;-23;496;1;3;0
643769;9;-7;495;-16;-16;-10
644222;-9;-23;492;18;16;-3
644681;16;-4;501;-9;-12;-11
645133;10;-12;519;101;6;-23
645583;80;-17;496;46;21;-53
646034;12;-83;496;-71;-64;21
646486;-7;99;632;3;55;-17
646936;8;1;494;0;0;1
647387;5;-3;496;-1;-1;3
647837;-6;13;489;-46;-29;-56
648288;6;0;495;0;0;0
648738;7;0;495;0;0;2
649189;6;0;494;0;-3;2
649649;6;-1;496;0;0;-2
650099;3;-4;496;1;1;-2
650550;8;-2;494;0;-1;0
651005;-3;-11;500;-1;0;-6
651456;6;-2;494;-4;2;2
651907;5;-2;493;5;-4;-9
652357;5;0;495;-1;0;1
652808;40;-3;509;4;2;-16
653258;59;-59;450;267;71;-926
653709;-121;-85;471;182;134;-586
654169;-90;138;867;-18;37;226
654619;-1;22;497;-3;-4;-5
655070;-2;21;497;0;0;-2
655520;-2;21;496;0;0;-2
655971;17;30;539;-5;-5;0
656421;-6;21;484;-4;9;-1
656872;17;35;491;7;4;0
657323;16;32;503;9;10;-3
657775;9;27;472;12;6;-3
658226;2;21;497;7;-8;-3
658677;-16;20;456;3;0;-4
659136;-13;17;509;-14;9;0
659592;-5;16;484;15;10;0
660043;-11;13;467;11;17;3
660494;-7;23;514;4;-19;1
660944;-6;21;468;11;-26;0
661395;3;10;482;14;11;3
661846;2;13;452;7;-5;0
662296;10;15;513;1;-22;0
662747;1;-7;466;25;55;-14
663198;-20;2;494;-56;92;19
663657;-3;14;521;44;-5;-19
664109;0;12;392;19;20;-4
664559;4;4;491;-12;4;0
665010;28;2;431;130;-28;21
665460;10;1;481;-8;-32;-21
665912;1;1;572;-476;70;11
666362;41;29;657;181;-2;1
666813;-12;12;475;-74;88;-6
667265;2;54;520;-3;-35;2
667717;4;22;460;-29;43;-12
668180;23;23;486;25;-169;5
668631;10;14;533;86;53;-15
669081;-49;19;520;66;-592;-14
669533;-45;183;1006;-45;24;0
669983;-13;25;510;7;-219;0
670437;-8;-6;419;-72;469;17
670888;6;-10;444;27;200;18
671339;-17;43;529;112;-207;8
671791;-17;41;497;113;-584;-18
672242;-14;7;371;129;-104;-26
672693;-18;108;969;60;21;2
673153;3;57;640;-71;-54;-5
673603;30;20;253;-31;-21;13
674055;-16;38;312;42;22;27
674505;-119;129;446;-53;-123;-29
674957;25;69;727;40;-291;-14
675408;-30;49;486;-95;61;-7
675859;16;0;357;-25;395;18
676315;1;-5;412;5;167;14
676765;36;37;464;41;-278;-13
677217;67;38;660;68;-421;-36
677677;24;26;560;72;-221;16
678127;2;-8;404;-34;426;8
678578;-12;7;462;-53;28;5
679029;-16;52;822;-32;-184;-14
679480;-15;78;784;-21;56;-22
679931;-35;61;494;87;-121;11
680382;17;48;526;177;204;76
680834;-83;53;317;130;91;213
681284;-78;34;498;-57;172;97
681735;-109;174;552;-8;95;-5
682186;-155;297;900;-204;-151;-12
682649;-254;313;228;-159;-91;-78
683100;7;300;772;-246;-64;-252
683551;116;383;34;-24;-176;-248
684005;104;136;978;-360;-196;-341
684459;301;23;1077;-432;-116;-302
684910;247;-2;1054;-597;42;-294
685362;180;37;1011;-388;-35;-176
685812;-20;34;675;-120;-155;-261
686264;97;58;670;-389;-109;-261
686714;2;107;679;68;-373;-202
687174;13;80;705;101;-257;3
687626;28;97;782;31;172;0
688076;-47;75;777;36;72;-120
688527;37;85;721;66;-15;-3
688978;40;71;493;-12;-20;8
689429;53;86;673;-100;-270;-22
689881;12;83;480;39;-170;-7
690331;53;7;413;9;618;20
690782;5;30;503;-65;-26;-107
691235;64;-37;359;-23;-43;-89
691687;70;14;590;-16;-23;-5
692146;45;7;499;13;89;-140
692597;42;-54;437;-77;175;-110
693051;19;7;571;57;199;18
693501;-32;19;582;32;107;-9
693953;-74;127;629;-59;70;-13
694407;-18;57;224;153;-179;18
694857;-137;322;289;83;-106;-49
695309;-258;353;803;-141;205;-60
695760;-106;323;777;-319;-42;49
696212;-14;-32;711;-85;78;85
696672;-34;75;706;-165;430;34
697122;-87;10;445;-54;-208;32
697574;-59;-2;465;12;200;-24
698025;-20;-26;451;26;134;18
698476;-4;-48;443;-28;179;-50
698930;-43;-27;503;89;32;25
699381;-35;-74;295;-30;77;136
699832;-112;-37;130;85;30;-22
700282;-45;-24;130;204;-13;9
700734;-11;29;446;-29;43;116
701196;-12;-21;357;-70;-48;90
701647;-35;11;534;-73;-128;-53
702098;-7;-4;555;99;13;-37
702550;-6;-5;491;-10;41;48
703000;-18;-7;342;5;112;55
703452;5;3;416;46;7;13
703902;-7;-13;406;30;-41;-9
704354;20;-5;474;15;-84;-3
704804;-32;3;587;-9;52;6
705255;30;2;559;-19;-23;-19
705707;-6;9;596;13;3;-11
706166;2;-20;507;-9;-50;-17
706617;52;7;688;-53;-150;-17
707074;-67;3;757;44;-143;-22
707524;48;-14;605;-158;-46;-9
707975;10;0;483;35;58;44
708426;29;-19;543;116;-43;-32
708877;-16;26;397;-53;4;-19
709330;-23;44;401;-9;80;-7
709782;-20;-1;540;16;87;-9
710233;-18;-28;359;-39;26;-26
710692;-34;11;445;-92;76;29
711144;9;6;472;21;-71;20
711595;48;-32;455;-63;-17;1
712046;-1;-8;407;-29;70;-40
712497;-35;10;447;-62;109;-4
712948;-26;-13;578;23;-44;10
713399;1;-37;492;11;-99;54
713849;-16;3;688;-25;76;50
714301;38;-37;744;-138;36;-18
714755;-7;-5;805;-4;97;-68
715205;-14;-25;614;25;29;-11
715665;19;-41;504;4;42;0
716115;-34;-5;547;19;35;-12
716567;10;-21;429;-5;23;0
717018;6;-22;488;-41;33;-4
717469;-13;-17;426;-38;12;8
717923;-2;-11;460;6;13;0
718373;20;-11;441;-85;23;-10
718824;-9;-2;460;26;-93;-8
719275;9;-4;427;-1;25;-6
719728;18;8;524;21;5;-9
720188;6;-3;474;31;18;-10
720638;5;-9;421;6;30;6
721089;4;-19;416;-11;30;5
721541;-2;-11;486;14;-14;-4
721991;-16;1;467;-23;13;1
722442;13;-9;514;17;24;1
722892;0;-5;531;32;-12;-1
723346;-17;-12;495;-52;7;4
723796;16;3;552;-31;21;-2
724247;-3;-6;512;-60;31;-2
724707;8;-4;488;14;-22;-3
725157;11;16;522;37;-56;4
725608;-19;-12;460;51;-10;9
726062;-18;28;426;9;28;-20
726512;-4;16;508;50;-41;-14
726963;-37;7;403;-65;-8;0
727413;-27;6;349;-59;-5;32
727864;13;-5;447;70;-92;29
728314;-24;38;507;-45;0;-2
728766;21;-16;494;-189;-23;5
729217;15;-5;535;-27;-5;-21
729676;-62;31;515;62;18;-11
730128;-27;9;747;153;-44;-10
730578;-15;-5;611;0;15;4
731029;-80;27;523;-72;94;-15
731483;-39;-1;397;37;-53;-14
731933;-40;9;411;-12;-32;-3
732385;-7;36;479;-26;-65;4
732837;-21;51;440;-97;-38;-3
733288;19;-9;420;53;-23;-26
733740;-37;15;494;69;-11;4
734201;-5;-5;652;0;22;-16
734652;12;0;282;-6;-21;17
735104;21;-8;478;0;-22;-4
735554;-2;-4;508;3;-2;-7
736005;1;-2;492;0;0;-3
736455;-2;-3;504;0;-3;-2
736906;1;-3;494;-5;-9;-1
737356;2;-3;498;0;0;-2
737807;2;-4;498;0;1;-2
738256;2;-3;498;1;0;-2
738707;1;-3;499;1;0;-1
739167;7;2;496;-2;-3;0
739617;-14;-12;493;3;1;1
740071;13;7;497;29;30;-8
740521;-3;-6;497;3;3;-1
740972;3;-1;500;8;9;3
741423;-6;-8;500;-6;-7;0
741873;21;7;501;-8;-17;4
742324;-2;-7;496;1;0;-3
742776;-3;-6;502;5;7;-3
743227;13;6;499;1;-1;-4
